roi_name,side,feature_selector,conscious_state,ps_mean,ps_std,p,t,diff,ps_corrected,stars
fusiform,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,76.09633264066761,0.30520389290595545,0.0009599904000959993,***
fusiform,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,83.62857552440325,0.3249111497032147,0.0009599904000959993,***
fusiform,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,83.72232665467243,0.3251742674632339,0.0009599904000959993,***
fusiform,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,83.65787664484708,0.32436830715197296,0.0009599904000959993,***
fusiform,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.567656495913666e-42,13.73894463357996,0.07197993763626824,0.0009599904000959993,***
fusiform,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.539801724358322e-84,19.911871781154225,0.10189602622614476,0.0009599904000959993,***
fusiform,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.231114545617348e-81,19.472335753163115,0.09965163433440351,0.0009599904000959993,***
fusiform,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,9.946403795086347e-47,14.490399973513636,0.07787255419799696,0.0009599904000959993,***
inferiorparietal,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.8650553248409594e-198,31.78842465007508,0.1690616798167204,0.0009599904000959993,***
inferiorparietal,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.725939997283664e-265,37.56404452727527,0.19221938173383854,0.0009599904000959993,***
inferiorparietal,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.9177131969049295e-261,37.22907298857156,0.19028086800472865,0.0009599904000959993,***
inferiorparietal,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.26190670272516e-261,37.223124086758276,0.19093150866791223,0.0009599904000959993,***
inferiorparietal,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.1491935950087824e-31,11.694148179693292,0.06230911104861472,0.0009599904000959993,***
inferiorparietal,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.7420812081413425e-43,13.839950065019545,0.07295784917513704,0.0009599904000959993,***
inferiorparietal,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.638705833638756e-41,13.561341297384315,0.07114780401710483,0.0009599904000959993,***
inferiorparietal,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.0856145996071303e-30,11.493091687655104,0.06097291480962657,0.0009599904000959993,***
inferiortemporal,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.0185445217623202e-22,9.797906773385696,0.047298893591347486,0.0009599904000959993,***
inferiortemporal,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.2951486444312324e-110,22.963165944572637,0.10689249391036885,0.0009599904000959993,***
inferiortemporal,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.06032476403798e-104,22.25915850121109,0.10531571460884934,0.0009599904000959993,***
inferiortemporal,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.8967319800866675e-86,20.113276648134338,0.09857501052654076,0.0009599904000959993,***
inferiortemporal,rh,Mutual,conscious,0.00036309636903630963,5.857748179317205e-05,0.00032564109444582534,3.4119677861323026,0.01739885087174794,0.034857251427485726,*
inferiortemporal,rh,None,conscious,2.5199748002519977e-05,1.0998071687177145e-05,1.0490265410194042e-05,4.259217356894514,0.02146262091372272,0.002419175808241918,**
inferiortemporal,rh,PCA,conscious,7.259927400725993e-05,2.2388165966652337e-05,4.770805070208138e-05,3.9058775099386627,0.019634669133986985,0.006969530304696953,**
inferiortemporal,rh,RandomForest,conscious,0.6385034149658503,0.0015930490273818171,0.6379192573237643,-0.35292709074202094,-0.001912742198848288,1.0,n.s.
lateraloccipital,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.1662626550481308e-30,11.5448236070634,0.05503579767473246,0.0009599904000959993,***
lateraloccipital,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.1080132792690116e-52,15.362834639446207,0.06950353856485017,0.0009599904000959993,***
lateraloccipital,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.1775180228422488e-51,15.248041244126554,0.06901586848049107,0.0009599904000959993,***
lateraloccipital,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,9.232816938157087e-16,7.982897339616816,0.03955437249966816,0.0009599904000959993,***
lateraloccipital,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,41.32184713571063,0.19290063699358534,0.0009599904000959993,***
lateraloccipital,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.1101702813407996e-223,34.00000197532365,0.1662665937190962,0.0009599904000959993,***
lateraloccipital,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.708598600175133e-219,33.62050676458656,0.1653521037871241,0.0009599904000959993,***
lateraloccipital,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.2072086791625518e-225,34.194788793154686,0.16664736204189576,0.0009599904000959993,***
lingual,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.489896472815062e-253,36.571487514790306,0.1825230841216282,0.0009599904000959993,***
lingual,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.090688557702312e-245,35.91009762916196,0.17923624144161543,0.0009599904000959993,***
lingual,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.609071301792042e-241,35.50483373085721,0.17781816440696005,0.0009599904000959993,***
lingual,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.090688557702312e-245,35.91009762916196,0.17923624144161543,0.0009599904000959993,***
lingual,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.1217303621584511e-27,10.919081333824908,0.05545750763777971,0.0009599904000959993,***
lingual,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.406200015900539e-40,13.34389218641479,0.0715669518918585,0.0009599904000959993,***
lingual,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.89401957778282e-41,13.586745436294471,0.0724870169390117,0.0009599904000959993,***
lingual,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.0501779262555654e-33,12.152938910108602,0.06276017764317729,0.0009599904000959993,***
parahippocampal,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.734208901878311e-19,8.946664144522218,0.04668823601727443,0.0009599904000959993,***
parahippocampal,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,8.502301060837395e-69,17.827240149526435,0.08377373674827698,0.0009599904000959993,***
parahippocampal,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.0679414521556664e-75,18.703811959774168,0.09021124526478501,0.0009599904000959993,***
parahippocampal,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.928748469522082e-66,17.497499029430276,0.08542930450565347,0.0009599904000959993,***
parahippocampal,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.082953840695036e-85,20.00017885927901,0.09966525895460525,0.0009599904000959993,***
parahippocampal,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.5859739537399668e-210,32.85038279424773,0.15405494046585383,0.0009599904000959993,***
parahippocampal,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.151525200688005e-215,33.25907145570954,0.15566287427377976,0.0009599904000959993,***
parahippocampal,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,7.653104371196522e-137,25.854341655602575,0.12576383396515367,0.0009599904000959993,***
pericalcarine,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.366075672814917e-21,9.467363885234287,0.05139676888162995,0.0009599904000959993,***
pericalcarine,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.2937848614230386e-25,10.375137345614657,0.054137662616153416,0.0009599904000959993,***
pericalcarine,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.2311913880696782e-24,10.185945069392675,0.053126527917236786,0.0009599904000959993,***
pericalcarine,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.811488128614291e-26,10.656008471725464,0.055933555813275034,0.0009599904000959993,***
pericalcarine,rh,Mutual,conscious,1.0,0.0,1.0,-24.988574097473677,-0.127077471422243,1.0,n.s.
pericalcarine,rh,None,conscious,1.0,0.0,1.0,-23.53872366874875,-0.1120708404004301,1.0,n.s.
pericalcarine,rh,PCA,conscious,1.0,0.0,1.0,-23.963850893442526,-0.11568931775377318,1.0,n.s.
pericalcarine,rh,RandomForest,conscious,0.9999988000119998,3.2495828660079893e-06,0.9999990447362096,-4.769643509321074,-0.025192910107162823,1.0,n.s.
precuneus,lh,Mutual,conscious,0.004111358886411136,0.0001983967055447455,0.0039793794578541625,2.655133843209294,0.012815553310101688,0.3946904530954691,n.s.
precuneus,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.291866847063382e-36,12.709010136660103,0.060392343576114116,0.0009599904000959993,***
precuneus,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.5297631539771676e-36,12.654246981965633,0.05987726297928788,0.0009599904000959993,***
precuneus,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.156000514924771e-10,6.15355608980951,0.03022324242062987,0.0009599904000959993,***
precuneus,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.804694337781464e-138,26.02258527144534,0.14408149562004735,0.0009599904000959993,***
precuneus,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.608300164453823e-168,28.961297260004372,0.15444066656791755,0.0009599904000959993,***
precuneus,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.1735066434348498e-170,29.209306186129904,0.15531899059928642,0.0009599904000959993,***
precuneus,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,8.309612250491305e-154,27.572308082171162,0.14515667241081254,0.0009599904000959993,***
rostralmiddlefrontal,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.115337152827459e-25,10.353280864420935,0.051295736436777976,0.0009599904000959993,***
rostralmiddlefrontal,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,4.84880874445779e-28,10.997251463516763,0.05423854488820501,0.0009599904000959993,***
rostralmiddlefrontal,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.66222510245276e-30,11.471302844347553,0.05702589216919686,0.0009599904000959993,***
rostralmiddlefrontal,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,3.6199497903887297e-23,9.904363895536463,0.05015561622448087,0.0009599904000959993,***
rostralmiddlefrontal,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,68.21254327076451,0.30959636713091737,0.0009599904000959993,***
rostralmiddlefrontal,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,85.44858023960687,0.3456178335441852,0.0009599904000959993,***
rostralmiddlefrontal,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,84.89043991838521,0.34428671894296725,0.0009599904000959993,***
rostralmiddlefrontal,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,81.07748145338124,0.33134154281974726,0.0009599904000959993,***
superiorfrontal,lh,Mutual,conscious,0.9999989000109999,3.1288662807525196e-06,0.9999992668758532,-4.822989593652531,-0.02335821751440522,1.0,n.s.
superiorfrontal,lh,None,conscious,0.13881451185488144,0.0009525019919708202,0.13820666922096006,1.0885587779704586,0.0055133604643590635,1.0,n.s.
superiorfrontal,lh,PCA,conscious,0.10537124628753712,0.0009435029973205496,0.10476705984672463,1.2550471765225222,0.006396141189422679,1.0,n.s.
superiorfrontal,lh,RandomForest,conscious,0.4979871201287988,0.0013650543294489153,0.4985377480093117,0.003665556880231053,1.8844439041392686e-05,1.0,n.s.
superiorfrontal,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,6.499130199533858e-172,29.32895716249509,0.1399645072299765,0.0009599904000959993,***
superiorfrontal,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,1.8040888398831066e-213,33.129690221090534,0.16580131577529886,0.0009599904000959993,***
superiorfrontal,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,7.253310228714113e-212,32.987897039745135,0.16477385483461318,0.0009599904000959993,***
superiorfrontal,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.135743724063905e-213,33.12321999860147,0.16564280128254522,0.0009599904000959993,***
superiorparietal,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,57.81197710445278,0.26673741804132206,0.0009599904000959993,***
superiorparietal,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,62.775418299339535,0.28513226765850114,0.0009599904000959993,***
superiorparietal,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,62.27848861068185,0.2839981889914951,0.0009599904000959993,***
superiorparietal,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,62.19495459034389,0.2874190017407554,0.0009599904000959993,***
superiorparietal,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,49.940103143800485,0.25233062246469473,0.0009599904000959993,***
superiorparietal,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,45.3039662362389,0.24281091079890965,0.0009599904000959993,***
superiorparietal,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,45.00172049244689,0.24156324071861168,0.0009599904000959993,***
superiorparietal,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,44.78372091148007,0.2381006581123288,0.0009599904000959993,***
ventrolateralPFC,lh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,5.175230412527239e-201,32.01914944003956,0.16133973406292296,0.0009599904000959993,***
ventrolateralPFC,lh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.082276529495456e-248,36.139469117860514,0.17511382721187374,0.0009599904000959993,***
ventrolateralPFC,lh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,7.984399836814827e-246,35.92154183868013,0.17536559929560575,0.0009599904000959993,***
ventrolateralPFC,lh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,2.063016348354977e-249,36.22397517841864,0.17520173974468917,0.0009599904000959993,***
ventrolateralPFC,rh,Mutual,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,53.061431698746816,0.21817347122078604,0.0009599904000959993,***
ventrolateralPFC,rh,None,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,54.03021081583739,0.2154536781106493,0.0009599904000959993,***
ventrolateralPFC,rh,PCA,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,54.55019308301759,0.2150173955900703,0.0009599904000959993,***
ventrolateralPFC,rh,RandomForest,conscious,9.999900000999992e-06,1.6940658945086007e-21,0.0,46.899535318618284,0.19822977173951162,0.0009599904000959993,***
fusiform,lh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,58.48639521936836,0.25457109016237056,0.0009599904000959993,***
fusiform,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,63.035840184194804,0.27161652510017187,0.0009599904000959993,***
fusiform,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,62.49786765548036,0.27009070199601803,0.0009599904000959993,***
fusiform,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,62.85043676989081,0.2711838165557612,0.0009599904000959993,***
fusiform,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.389235101449225e-48,14.775817230800222,0.07008731798158406,0.0009599904000959993,***
fusiform,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.7316672720741927e-29,11.293719515828295,0.0497770792199142,0.0009599904000959993,***
fusiform,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,4.459178725472185e-29,11.207954850612149,0.04935541602825671,0.0009599904000959993,***
fusiform,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.7846640849507775e-33,12.096717308648714,0.055596157637064415,0.0009599904000959993,***
inferiorparietal,lh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,43.463284187061895,0.17643408152178416,0.0009599904000959993,***
inferiorparietal,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,49.407096115085665,0.20638861278267306,0.0009599904000959993,***
inferiorparietal,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,48.61891176205777,0.20390852212724045,0.0009599904000959993,***
inferiorparietal,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,0.0,42.33774256936861,0.18675685364768443,0.0009599904000959993,***
inferiorparietal,rh,Mutual,glimpse,0.998449815501845,0.00010719015908304361,0.9985208192461017,-2.973652450239754,-0.014611132074167161,1.0,n.s.
inferiorparietal,rh,None,glimpse,0.9999682003179967,1.9461562756204096e-05,0.9999734534112815,-4.045462751080378,-0.01929736804681397,1.0,n.s.
inferiorparietal,rh,PCA,glimpse,0.9999916000839991,8.332983332557302e-06,0.9999934259751735,-4.362459622819653,-0.020841373422981202,1.0,n.s.
inferiorparietal,rh,RandomForest,glimpse,1.0,0.0,1.0,-10.880143145505187,-0.05228183542741547,1.0,n.s.
inferiortemporal,lh,Mutual,glimpse,0.5001517984820151,0.001413704986397222,0.5000401228057575,-0.000100578534691145,-5.130732714321209e-07,1.0,n.s.
inferiortemporal,lh,None,glimpse,0.02500144998550015,0.000541154555562138,0.02453215929257958,1.968564090778883,0.009838102881653413,1.0,n.s.
inferiortemporal,lh,PCA,glimpse,0.05385796142038579,0.0006067449111244712,0.053223056709289104,1.6146977683916663,0.008000133476719727,1.0,n.s.
inferiortemporal,lh,RandomForest,glimpse,0.0003962960370396296,5.430700704959518e-05,0.0003545437231054816,3.388382319922684,0.017307094006292968,0.03804441955580444,*
inferiortemporal,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,4.704509601698687e-22,9.632724964324307,0.04649903101642907,0.0009599904000959993,***
inferiortemporal,rh,None,glimpse,0.15775432245677545,0.001256818442731519,0.15712185971695602,1.0064696075581503,0.005038219732606135,1.0,n.s.
inferiortemporal,rh,PCA,glimpse,0.34843061569384304,0.0014800426950778713,0.3479694636036161,0.390833289743911,0.0019531645960375725,1.0,n.s.
inferiortemporal,rh,RandomForest,glimpse,2.4499755002449977e-05,1.2031089104624919e-05,1.2757167526249244e-05,4.214575473385854,0.021607651894664313,0.002351976480235198,**
lateraloccipital,lh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.2650922853450015e-10,6.339536518145406,0.03303404024900669,0.0009599904000959993,***
lateraloccipital,lh,None,glimpse,0.0015153848461515382,0.00012466165885252045,0.0014314706578653638,2.9837194038311163,0.0151051028464434,0.14547694523054766,n.s.
lateraloccipital,lh,PCA,glimpse,0.0008754912450875492,8.955774443009489e-05,0.000820916538601618,3.1502762321328195,0.015904323127363274,0.08404715952840472,n.s.
lateraloccipital,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,5.371317734368854e-09,5.729267233719824,0.028296557637758877,0.0009599904000959993,***
lateraloccipital,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,8.746968191573449e-135,25.53883238160925,0.12500088546639015,0.0009599904000959993,***
lateraloccipital,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.840712434708301e-91,20.69555419138463,0.10481855233810339,0.0009599904000959993,***
lateraloccipital,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.9808004451255133e-88,20.34754283784244,0.10323177840607553,0.0009599904000959993,***
lateraloccipital,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.6360143869458185e-109,22.824212047725887,0.11260661214079085,0.0009599904000959993,***
lingual,lh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.4113846142086517e-198,31.59014336124696,0.1465040294070024,0.0009599904000959993,***
lingual,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,3.020041530919648e-143,26.400049259470375,0.11857865804642653,0.0009599904000959993,***
lingual,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,3.443657404747455e-143,26.394316535899268,0.11868552664770687,0.0009599904000959993,***
lingual,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,3.020041530919648e-143,26.400049259470375,0.11857865804642653,0.0009599904000959993,***
lingual,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,4.7481367556063214e-33,12.013495756559184,0.06007444767030316,0.0009599904000959993,***
lingual,rh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,7.387180619106719e-26,10.513366699035243,0.05589407909942042,0.0009599904000959993,***
lingual,rh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,8.825369432107261e-26,10.496171748338494,0.05540717534416876,0.0009599904000959993,***
lingual,rh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.518641249328929e-33,12.110394505488452,0.062295974677481145,0.0009599904000959993,***
parahippocampal,lh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,5.407812023921556e-237,34.92061018815784,0.15683554167288022,0.0009599904000959993,***
parahippocampal,lh,None,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.2388343331606331e-176,29.619300347893397,0.1438103997957088,0.0009599904000959993,***
parahippocampal,lh,PCA,glimpse,9.999900000999992e-06,1.6940658945086007e-21,4.342809644756405e-166,28.62996599587097,0.13975461231397782,0.0009599904000959993,***
parahippocampal,lh,RandomForest,glimpse,9.999900000999992e-06,1.6940658945086007e-21,1.0039883882372888e-150,27.144428363126757,0.13185308523034905,0.0009599904000959993,***
parahippocampal,rh,Mutual,glimpse,9.999900000999992e-06,1.6940658945086007e-21,2.4420509146825012e-253,36.273964601529336,0.15723966515245325,0.0009599904000959993,***
